t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1648162619,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162620,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162621,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162622,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162623,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162624,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162625,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162626,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162627,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162628,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162629,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162630,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162631,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162632,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162633,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162634,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162635,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162636,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162637,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162638,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162639,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162640,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162641,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162642,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162643,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162644,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162645,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162646,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162647,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162648,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162649,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162650,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162651,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162652,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162653,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162654,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162655,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162656,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162657,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162658,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162659,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162660,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162661,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162662,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162663,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162664,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162665,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162666,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162667,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162668,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162669,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162670,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162671,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162672,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162673,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162674,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162675,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162676,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162677,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162678,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162679,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162680,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162681,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162682,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162683,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162684,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162685,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162686,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162687,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162688,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162689,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162690,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162691,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162692,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162693,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162694,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162695,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162696,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162697,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162698,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162699,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162700,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162701,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162702,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162703,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162704,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162705,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162706,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162707,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162708,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162709,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162710,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162711,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162712,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162713,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162714,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162715,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162716,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162717,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162718,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162719,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162720,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162721,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162722,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162723,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162724,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162725,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162726,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162727,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162728,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162729,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162730,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162731,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162732,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162733,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162734,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162735,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162736,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162737,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162738,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162739,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162740,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162741,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162742,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162743,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162744,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162745,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162746,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162747,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162748,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162749,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162750,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162751,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162752,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162753,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162754,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162755,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162756,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162757,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162758,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162759,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162760,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162761,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162762,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162763,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162764,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162765,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162766,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162767,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162768,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162769,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162770,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162771,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162772,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162773,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162774,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162775,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162776,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162777,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162778,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162779,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162780,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162781,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162782,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162783,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162784,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162785,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162786,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162787,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162788,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162789,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162790,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162791,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162792,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162793,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162794,0,0,000000,0,000000,0,000000,0,000000,events/second
1648162795,0,0,000000,0,000000,0,000000,0,000000,events/second
